Timestamp,Title,Date,Time,City,Venue,Category,Cost,TicketUrl,Email,SubmitterName,Notes,Status
2026-08-12 12:00:00,Karaoke Night,2025-06-24,8p-11p,Wasilla,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Community Storytime,2025-06-25,10:30a-11a,Anchorage,Alaska Zoo,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Eternal Cowboys,2025-06-25,10p-12a,Anchorage,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Koots Karaoke,2025-06-25,10p-2a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Garden Grooves: Joe Schumacher,2025-06-25,5p-7p,Anchorage,49th State Brewery,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,International Folk Dancing,2025-06-25,6:30p-8p,Anchorage,Anchorage Social Dance Club,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tyrone Palmer & Friends,2025-06-25,7p-10p,Anchorage,907 Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Line Dance Wednesdays,2025-06-25,7p-12a,Anchorage,Pink Cadillac,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music with Nothin' But Karma Trio,2025-06-25,8:30p-12a,Anchorage,Humpy’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Country Night Rhinestone Cowboy: DJ Lefty's Birthday Bash,2025-06-25,8p-12a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,AK Rockstar Karaoke,2025-06-25,8p-2a,Anchorage,The Carousel Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-06-25,9p-12a,Anchorage,Mad Myrna’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Wednesdays w/ Kellie B,2025-06-25,9p-12a,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Ukulele Russ & His One-Man Frontier Band,2025-06-25,7p-10p,Cooper Landing,Gwin’s Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Local Talent Showcase,2025-06-25,7p-10p,Ester,The Cabin,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Harp Twins & Volfgang Twins,2025-06-25,9p-12a,Ester,The Boatel,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music w/ Lisa Denny,2025-06-25,3p-5p,Juneau,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-06-25,8p-11p,Juneau,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Wednesday,2025-06-25,8p-11p,Juneau,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Ms. Anna's FInal Story Time,2025-06-25,11a-1p,Seward,Skagway Public Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,HuDost & Acoustic Eidolon,2025-06-25,6p-9p,Seward,Soldotna Creek Park,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,King Saison Summer Tour,2025-06-25,6p-9p,Seward,Denali Brewpub,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-06-25,8p-1a,Seward,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-06-25,9p-2a,Seward,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Campfire Sessions w/ Jerry Wessling,2025-06-25,6p-9p,Wasilla,Lulu’s Tents & Events,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2025-06-25,7:30p-11p,Wasilla,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night w/ Kenai Collaborative,2025-06-26,6p-8p,Seward,The Goods,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Bois Rouge Cajun Band Live,2025-07-03,7:30p-10p,Seward,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sunday Fresh Market & More w/ Live Music,2025-07-06,10a-2p,Anchorage,O’Malley Center,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Saturday Cinders,2025-07-06,10a-3p,Anchorage,Creekbend Company,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Good Company & The Jephries,2025-07-06,10p-12a,Anchorage,Hightower Pub,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Koots Karaoke,2025-07-06,10p-2a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Industry Night w/ Joe Brady,2025-07-06,10p-2a,Anchorage,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Brunch Music w/ Ashton Barabree,2025-07-06,12p-2p,Anchorage,Writer’s Block Bookstore & Café,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Taste of Tango: Lessons & Dance,2025-07-06,1p-3p,Anchorage,Aurora Mediterranean Restaurant,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sunday Deck Jam,2025-07-06,2p-5p,Anchorage,Malemute Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic & Jam,2025-07-06,4:30p-8:30p,Anchorage,VFW Post 1685,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Country Dance Nights,2025-07-06,6:30p-10p,Anchorage,Anchorage Social Dance Club,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sunday Blues Jam w/ Rebel Blues Band,2025-07-06,6p-10p,Anchorage,Billiard Palace,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tradiditional Irish Music,2025-07-06,6p-8p,Anchorage,Writer’s Block Bookstore & Café,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Leafy Greens Band,2025-07-06,6p-9p,Anchorage,Angry Salmon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-06,6p-9p,Anchorage,Susitna Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-06,6p-9p,Anchorage,The Creek Street Cabaret,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Pam Santoro,2025-07-06,7:30p-11p,Anchorage,Humpy’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-06,7p-11p,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-06,8:15p-9:15p,Anchorage,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Comedy Open Mic,2025-07-06,8:30p-10p,Anchorage,Koot’s,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Jam with Blast From The Past,2025-07-06,8:30p-1a,Anchorage,Time Out Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-06,8p-12a,Anchorage,Chair 5,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Rocco & Friends,2025-07-06,8p-1a,Anchorage,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,DJ Mraj Nite's House Party,2025-07-06,9:30p-12a,Anchorage,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-06,9p-12a,Anchorage,Mad Myrna’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Saturdays,2025-07-06,9p-12a,Anchorage,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-06,9p-12a,Anchorage,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Ron Marsh,2025-07-06,9p-12a,Anchorage,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sunday Karaoke,2025-07-06,9p-2a,Anchorage,The Carousel Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Cirque Date Night,2025-07-07,6:30p-7:30p,Anchorage,Grace Ridge Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Boombox Bingo,2025-07-07,6:30p-8:30,Anchorage,Broken Blender,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Weekly Jazz Jam,2025-07-07,6:30p-9:30p,Anchorage,Fire Island Bakery @ K Street Market,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night w/ Jim Maloney & Orion Donicht,2025-07-07,7p-10p,Anchorage,Alice’s Champagne Palace,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Learn to Square Dance,2025-07-07,7p-9p,Anchorage,Anchorage Social Dance Club,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,90's Dance Party with ARCHIEologic,2025-07-07,7p-9p,Anchorage,The Creek Street Cabaret,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-07,8:15p-9:15p,Anchorage,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-07,8p-12a,Anchorage,The Blue Fox,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2025-07-07,8p-1a,Anchorage,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Monday Mic w/ Boobs,2025-07-07,9p-12a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-07,9p-12a,Anchorage,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-07,9p-2a,Anchorage,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Storytime at Ken’s,2025-07-08,10a-11a,Anchorage,Ken’s Garden Center,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Lunch on the Lawn: Dog Days of Summer,2025-07-08,11:30a-1:30p,Anchorage,Anchorage Museum,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Irish Music and Dancing,2025-07-08,6p-8p,Anchorage,Organic Oasis,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tuesday Jazz Jam,2025-07-08,7p-10p,Anchorage,Billiard Palace,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night at the Cabin,2025-07-08,7p-10p,Anchorage,The Cabin,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Summer Slam: “Reverse!”,2025-07-08,7p-10p,Anchorage,Alaska Legends Cider & Wine,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,All Ages Buckarooos Night,2025-07-08,7p-11p,Anchorage,Pink Cadillac,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Jam Night,2025-07-08,7p-11p,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Taco & Tune Tuesday w/ DJ Joe Brady,2025-07-08,7p-9p,Anchorage,Williwaw Social,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-08,8:15p-9:15p,Anchorage,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music Tyson Tuesdays!,2025-07-08,8p-10p,Anchorage,Seward Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Jazz Jam Tuesday,2025-07-08,8p-11p,Anchorage,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Industry Night: Live DJ, Karaoke, and/or Live Music",2025-07-08,8p-11p,Anchorage,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2025-07-08,8p-11p,Anchorage,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Eternal Cowboys,2025-07-08,9p-12a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Community Storytime,2025-07-09,10:30a-11a,Anchorage,Alaska Zoo,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Eternal Cowboys,2025-07-09,10p-12a,Anchorage,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Koots Karaoke,2025-07-09,10p-2a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Summer Storytime: ""Yukon Dan's Animal Band""",2025-07-09,11:30a-12:30p,Anchorage,Alaska Botanical Garden,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Summer Storytime: Yukon Dan's Animal Band,2025-07-09,11:30a-12:30p,Anchorage,Alaska Botanical Garden,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Alaska Flag Day Celebration,2025-07-09,5:30p-8:30p,Anchorage,AK Child & Family,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,International Folk Dancing,2025-07-09,6:30p-8p,Anchorage,Anchorage Social Dance Club,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Jazz with A-Town Sharps,2025-07-09,6p-8p,Anchorage,Organic Oasis,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,H3 Hawaii Reggae & The River Livers,2025-07-09,6p-9p,Anchorage,Soldotna Creek Park,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2025-07-09,7:30p-11p,Anchorage,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,West Coast Sing Wednesday,2025-07-09,7:30p-9:30p,Anchorage,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tyrone Palmer & Friends,2025-07-09,7p-10p,Anchorage,907 Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Local Talent Showcase,2025-07-09,7p-10p,Anchorage,The Cabin,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Line Dance Wednesdays,2025-07-09,7p-12a,Anchorage,Pink Cadillac,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Kuf Knotz & Christine Elise,2025-07-09,7p-9p,Anchorage,Black Bear,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Mike Stackhouse Live,2025-07-09,7p-9p,Anchorage,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-09,8:15p-9:15p,Anchorage,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music with Schaefer Mueller Duo,2025-07-09,8:30p-12a,Anchorage,Humpy’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-09,8p-11p,Anchorage,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Wednesday,2025-07-09,8p-11p,Anchorage,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Country Night,2025-07-09,8p-12a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-09,8p-1a,Anchorage,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,AK Rockstar Karaoke,2025-07-09,8p-2a,Anchorage,The Carousel Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-09,9p-12a,Anchorage,Mad Myrna’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Wednesdays w/ Kellie B,2025-07-09,9p-12a,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night w/ Braden Rollins,2025-07-09,9p-2a,Anchorage,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-09,9p-2a,Anchorage,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Lisa Denny,2025-07-30,3p-5p,Eagle River,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Japanese Peace Drummer Takumi Kato,2025-07-30,6p-8p,Eagle River,Ketchikan Public Library,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Public Lands Pint Night: Current Dall Sheep Research,2025-07-30,7p-10p,Eagle River,Black Spruce Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Local Talent Showcase,2025-07-30,7p-10p,Eagle River,The Cabin,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Mike Stackhouse Live,2025-07-30,7p-9p,Eagle River,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-30,8:15p-9:15p,Eagle River,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Glacier Quartet,2025-07-30,8p-10p,Eagle River,The Porcupine Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-30,8p-11p,Eagle River,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Wednesday,2025-07-30,8p-11p,Eagle River,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Shakedown Strings,2025-07-30,9p-12a,Eagle River,Alice’s Champagne Palace,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Michael Kirkpatrick,2025-07-30,4p-7p,Palmer,Hatcher Pass Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,West Coast Sing Wednesday,2025-07-30,7:30p-9:30p,Palmer,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2025-07-30,7:30p-11p,Seward,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Barry Sless and Stephen Englis,2025-07-30,7p-10p,Seward,Mountain High Pizza Pie,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2025-07-30,8p-1a,Seward,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-30,9p-2a,Seward,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Wife Swap,2025-07-31,10p-1a,Eagle River,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Nights at the Big I,2025-07-31,10p-2a,Eagle River,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Nina Edwards,2025-07-31,4p-6p,Eagle River,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Busking Night with Local Artists,2025-07-31,5p-8p,Eagle River,Vintage Food Truck Park,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Alaska Wompus Cats,2025-07-31,7:30p-9:30p,Eagle River,Malemute Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,CORVUS and Composing in the Wilderness Concert,2025-07-31,7p-10p,Eagle River,Davis Concert Hall,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Salmonfest Pre-Party w/ Tim Easton, Blackwater Railroad, Katy Guillen & The Drive, and Free Creatures!",2025-07-31,7p-11p,Eagle River,Creekbend Company,festival,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Michael Kirkpatrick,2025-07-31,7p-11p,Eagle River,Historic Hope & Seaview Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Golden Heart Revue,2025-07-31,8:15p-9:15p,Eagle River,The Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Thursday,2025-07-31,8p-11:30p,Eagle River,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night at the Cabin,2025-07-31,8p-11p,Eagle River,The Cabin,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Line Dancing,2025-07-31,8p-11p,Eagle River,Northern Whimsy Wellness,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2025-07-31,8p-11p,Eagle River,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2025-07-31,9:30p-12a,Eagle River,Golden Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Barry Sless & Steve Inglis,2025-07-31,4p-7p,Palmer,Hatcher Pass Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,High Step Society,2025-07-31,7p-10p,Palmer,Palmer Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Jam/Mic Night w/ Host Jesse James,2025-07-31,7p-11p,Palmer,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2025-07-31,8p-12a,Palmer,Klondike Mike’s and Garcia’s Grill,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Gold Rush Days Celebration 2025,2025-07-31,2p-8p,Seward,Downtown Valdez,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Carol Markstrom,2025-07-31,6p-8p,Seward,The Goods,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tracorium,2025-07-31,7p-10p,Seward,Mountain High Pizza Pie,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Roses Pawn Shop,2025-07-31,8p-1a,Seward,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Thursday Night Dance Party w/ DJ WaitWat,2025-07-31,9p-2a,Seward,Yukon Bar,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Amelia Doll,2025-08-01,6p-9p,Anchorage,Angry Salmon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Kenai Band,2025-08-01,8p-10p,Cooper Landing,Gwin’s Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Ukulele Russ & His One-Man Frontier Band,2025-08-01,8p-11p,Cooper Landing,Trophy Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
