id,date,city,venue,category,title,time,ticketUrl,cost
"2209","2024-08-28","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2210","2024-08-28","Anchorage","Koot’s","music","Country Night","7p-1a","",""
"2211","2024-08-28","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2212","2024-08-28","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2213","2024-08-28","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"2214","2024-08-28","Eagle River","Soldotna Creek Park","music","Music in the Park Series: Ellie and The Echoes w/ Transient Identity","6p-9p","",""
"2215","2024-08-28","Eagle River","The Cabin","music","Mike Stackhouse Live","7p-10p","",""
"2216","2024-08-28","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2217","2024-08-28","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"2218","2024-08-28","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2219","2024-08-28","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"2220","2024-08-28","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2221","2024-08-28","Wasilla","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2222","2024-09-11","Eagle River","Palmer Alehouse","music","Cousin Curtiss w/ Black Barrel and the Bad Men","6p-10p","",""
"2223","2024-09-11","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2224","2024-09-11","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2225","2024-09-11","Eagle River","The Cabin","music","Mike Stackhouse Live","7p-10p","",""
"2226","2024-09-11","Eagle River","Fishhook Bar & Grill","music","Roki Kilroy","7p-11p","",""
"2227","2024-09-11","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2228","2024-09-11","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"2229","2024-09-11","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2230","2024-09-11","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"2231","2024-09-11","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2232","2024-09-12","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2233","2024-09-12","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2234","2024-09-12","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2235","2024-09-12","Eagle River","Klondike Mike’s & the Main Street Grill","music","Karaoke w/ Sadie","7p-12a","",""
"2236","2024-09-12","Eagle River","Alaska Salmon Bake","music","Karaoke Basket & Brews Party w/ DJ Tony Taylor","7p-9p","",""
"2237","2024-09-12","Eagle River","The Cabin","music","Open Mic Night","8p-11p","",""
"2238","2024-09-12","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2239","2024-09-12","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2240","2024-09-12","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"2241","2024-09-12","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2242","2024-09-12","Eagle River","Golden Saloon","music","Open Mic Night","9p-12a","",""
"2243","2024-09-12","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2244","2024-09-12","Eagle River","Yukon Bar","dance","Dance Party w/ DJ Hankerchief","9p-2a","",""
"2245","2024-09-13","Eagle River","Klondike Mike’s & the Main Street Grill","music","Arctic Oultaws Live","10p-2a","",""
"2246","2024-09-13","Eagle River","Dirty Skillet","music","Juno Smiles","6p-10p","",""
"2247","2024-09-13","Eagle River","Marie Drake Planetarium","music","Climate Change: Earth, Mars, & Venus (2 Shows)","6p-8:15p","",""
"2248","2024-09-13","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2249","2024-09-13","Eagle River","Last Frontier Brewing","music","Sergio Castillejo","6p-9p","",""
"2250","2024-09-13","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2251","2024-09-13","Eagle River","Everett’s","comedy","Comedy Show w/ Nikki Carr","7:30p-9p","",""
"2252","2024-09-13","Eagle River","Creek Street Cabaret","dance","Square Dance w/ Music by the Free Radicals","7p-10p","",""
"2253","2024-09-13","Eagle River","Palmer Alehouse","music","Roland Roberts Band Live","7p-10p","",""
"2254","2024-09-13","Eagle River","Creekbend Café","music","Hope Hangout with Próxima Parada, Cousin Curtiss and more","7p-11p","",""
"2255","2024-09-13","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2256","2024-09-13","Eagle River","Sitka Performing Arts Center","dance","Emerge125 Dance Performance","7p-8:30p","",""
"2257","2024-09-13","Eagle River","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2258","2024-09-13","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2259","2024-09-13","Eagle River","Yukon Bar","music","Matt & Co.","9p-12a","",""
"2260","2024-09-13","Eagle River","Fairview Inn","music","Raised by Elephants","9p-1a","",""
"2261","2024-09-14","Anchorage","Koot’s","music","The Stack","10:30p-2a","",""
"2262","2024-09-14","Anchorage","Matanuska Brewing Company","music","The Latin Brothers in Alaska","10p-1a","",""
"2263","2024-09-14","Anchorage","Writer’s Block Bookstore & Café","music","Second Saturday Brunch Music Special","12p-2p","",""
"2264","2024-09-14","Anchorage","Organic Oasis","music","Ten Dollar Bet","4p-6p","",""
"2265","2024-09-14","Anchorage","Writer’s Block Bookstore & Café","music","Poetry Slam w/ Cash Prizes","6p-8p","",""
"2266","2024-09-14","Anchorage","Williwaw Social","music","Sea Raiders on a Roll w/ Nervis Rex, Fan Service, & Megasisqo","7p-1:30a","",""
"2267","2024-09-14","Anchorage","Williwaw Social","music","Nervis Rex Rocks the Pirate Pub Crawl","7p-10p","",""
"2268","2024-09-14","Anchorage","Koot’s","music","Comedian Nikki Carr","7p-8:30 & 9:30p-11p","",""
"2269","2024-09-14","Anchorage","Anchorage Festival of Music","music","Dungeons and Dragons","7p-8:30p","",""
"2270","2024-09-14","Anchorage","Cyrano’s Theatre Company","music","Meteor Shower","7p-8:30p","",""
"2271","2024-09-14","Anchorage","Humpy’s","music","Pirate Pub Crawl with Rogues & Wenches","8:30p-12a","",""
"2272","2024-09-14","Anchorage","Broken Blender","music","Karaoke w/ DJ Sparkles","8p-12a","",""
"2273","2024-09-14","Anchorage","Pink Cadillac","dance","Country Night w/ Dance Lessons & Music","8p-12a","",""
"2274","2024-09-14","Anchorage","Broken Blender","theatre","Wenches & Wrenches: A Steampunk Burlesque Musical","8p-9:30p","",""
"2275","2024-09-14","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"2276","2024-09-14","Anchorage","Arctic Academie de Danse","music","Latin Night w/ Kagan Ford","9p-1a","",""
"2277","2024-09-14","Anchorage","The Carousel Lounge","music","Jen X & The Pop Rockets","9p-1a","",""
"2278","2024-09-14","Anchorage","Flattop Pizza & Pool","music","DJ Ke","9p-1a","",""
"2279","2024-09-14","Anchorage","Time Out Lounge","music","Blast From The Past","9p-2:30a","",""
"2280","2024-09-14","Anchorage","Koot’s","music","Posterchild & Friends","9p-2a","",""
"2281","2024-09-14","Eagle River","The Crystal Saloon","music","Noche Latina ""Grito De Dolores""","10p-2a","",""
"2282","2024-09-14","Eagle River","Four Corner’s Lounge","music","Jerry Wessling Band","10p-2a","",""
"2283","2024-09-14","Eagle River","Klondike Mike’s & the Main Street Grill","music","Arctic Oultaws Live","10p-2a","",""
"2284","2024-09-14","Eagle River","SkeetTawk","music","7th Annual Blueberry Ball","12p-9p","",""
"2285","2024-09-14","Eagle River","Holy Trinity Church","theatre","Juneau Lyric Opera: Auditions for Die Fledemaus","3p-5p","",""
"2286","2024-09-14","Eagle River","Klondike Mike’s & the Main Street Grill","music","Diamonds & Denim Fundraiser","5p-8p","",""
"2287","2024-09-14","Eagle River","Dirty Skillet","music","Juno Smiles","6p-10p","",""
"2288","2024-09-14","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2289","2024-09-14","Eagle River","Odd Man Rush","music","Tyson Davis","6p-9p","",""
"2290","2024-09-14","Eagle River","Last Frontier Brewing","music","Travis Watson","6p-9p","",""
"2291","2024-09-14","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2292","2024-09-14","Eagle River","Palmer Alehouse","music","I Like Robots & 3000-21","7p-10p","",""
"2293","2024-09-14","Eagle River","Creekbend Café","music","Hope Hangout with Próxima Parada, Cousin Curtiss and more","7p-11p","",""
"2294","2024-09-14","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2295","2024-09-14","Eagle River","Fishhook Bar & Grill","music","Earth 2 Travolta & Monster On The Mountain","7p-11p","",""
"2296","2024-09-14","Eagle River","The Cabin","music","SHAGG: Live at the Cabin","8p-11p","",""
"2297","2024-09-14","Eagle River","Yukon Bar","music","Matt & Co.","9p-12a","",""
"2298","2024-09-14","Eagle River","Fairview Inn","music","Gold Peak","9p-1a","",""
"2299","2024-09-15","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2300","2024-09-15","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2301","2024-09-15","Anchorage","Writer’s Block Bookstore & Café","community","Sunday Brunch w/ THV","12p-2p","",""
"2302","2024-09-15","Anchorage","Rage City Vintage","music","Sunday Song Writer's Social hosted by Shane Russell","1p-4p","",""
"2303","2024-09-15","Anchorage","Writer’s Block Bookstore & Café","music","Django Jam","2p-5p","",""
"2304","2024-09-15","Anchorage","Cyrano’s Theatre Company","music","Meteor Shower","3p-4:30p","",""
"2305","2024-09-15","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2306","2024-09-15","Anchorage","Anchorage Festival of Music","music","Dungeons and Dragons","4p-5:30p","",""
"2307","2024-09-15","Anchorage","Rage City Vintage","music","Abbey Blackwell w/ Keeley Boyle & Nelson Kempf","5p-7p","",""
"2308","2024-09-15","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2309","2024-09-15","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2310","2024-09-15","Anchorage","Alaska Center for the Performing Arts","music","Judy Collins","7:30p-9p","",""
"2311","2024-09-15","Anchorage","Humpy’s","music","Jared Woods","7p-10:30p","",""
"2312","2024-09-15","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2313","2024-09-15","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2314","2024-09-15","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2315","2024-09-15","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2316","2024-09-15","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2317","2024-09-15","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2318","2024-09-15","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","4p-6p","",""
"2319","2024-09-15","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2320","2024-09-15","Eagle River","Golden Saloon","comedy","Last Man Standing Comedy Show","9p-12a","",""
"2321","2024-09-16","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2322","2024-09-16","Anchorage","Rage City Vintage","music","All Ages Open Mic","6p-9p","",""
"2323","2024-09-16","Anchorage","Koot’s","music","Koots Open Mic","9p-12a","",""
"2324","2024-09-16","Anchorage","Van’s Dive Bar","music","Jay Straw's Bass to Mouth Mondays!","9p-12a","",""
"2325","2024-09-16","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2326","2024-09-16","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2327","2024-09-16","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2328","2024-09-17","Anchorage","Matanuska Brewing","music","Phatt Tuesday New Orleans Jazz & Funk","6p-10p","",""
"2329","2024-09-17","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2330","2024-09-17","Anchorage","Alaska Sound Celebration","music","A Cappella Performance Opportunity Program","6p-9p","",""
"2331","2024-09-17","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2332","2024-09-17","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2333","2024-09-17","Anchorage","Mad Myrna’s","comedy","Mad Myrna's Comedy Showcase","9p-11:30p","",""
"2334","2024-09-17","Anchorage","Koot’s","music","Eternal Cowboys","9p-12a","",""
"2335","2024-09-17","Anchorage","Koot’s","music","Midnight Freestyle","9p-2a","",""
"2336","2024-09-17","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2337","2024-09-17","Eagle River","Tug Bar & Goose Bay Inn","music","Taco Tuesdays with Jerry Wessling","6p-9p","",""
"2338","2024-09-17","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2339","2024-09-17","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesdays","8p-11p","",""
"2340","2024-09-17","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2341","2024-09-17","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2342","2024-09-17","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2343","2024-09-18","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2344","2024-09-18","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2345","2024-09-18","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2346","2024-09-18","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2347","2024-09-18","Anchorage","Pink Cadillac","dance","Line Dance Night","7p-10p","",""
"2348","2024-09-18","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2349","2024-09-18","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2350","2024-09-18","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"2351","2024-09-18","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2352","2024-09-18","Eagle River","Perseverance Theatre","music","COLD CASE by Cathy Tagnak Rexford","7:30p-9:30p","",""
"2353","2024-09-18","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2354","2024-09-18","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"2355","2024-09-18","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2356","2024-09-18","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"2357","2024-09-18","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2358","2024-10-03","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2359","2024-10-04","Eagle River","Kharacter’s Alaskan Bar","music","Ukulele Russ & His One Man Frontier Band 9p-12a?","","",""
"2360","2024-10-04","Eagle River","Four Corner’s Lounge","music","Jerry Wessling Band","10p-2a","",""
"2361","2024-10-04","Eagle River","The Mug-Shot Saloon","music","The Glacier Hoppers Band","10p-2a","",""
"2362","2024-10-04","Eagle River","Main Street Tap & Grill","music","Eric Doucet Live","6p-10p","",""
"2363","2024-10-04","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2364","2024-10-04","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2365","2024-10-04","Eagle River","Fairview Inn","music","Will Balcoa & Company","9p-1a","",""
"2366","2024-10-05","Anchorage","Angry Salmon","music","Ukulele Russ & His One Man Frontier Band","7p-10p","",""
"2367","2024-10-05","Eagle River","The Crystal Saloon","music","Noche Latina ""Un Ano De Aniversario""","10p-2a","",""
"2368","2024-10-05","Eagle River","Four Corner’s Lounge","music","Jerry Wessling Band","10p-2a","",""
"2369","2024-10-05","Eagle River","The Mug-Shot Saloon","music","The Glacier Hoppers Band","10p-2a","",""
"2370","2024-10-05","Eagle River","T.K. Maguire’s","community","HallowQueen! Gigi’s Drag Brunch Halloween Edition","12p-2p","",""
"2371","2024-10-05","Eagle River","Creekbend Café","festival","Annual Hopetober Fest with Blackwater Railroad","1p-8p","",""
"2372","2024-10-05","Eagle River","Main Street Tap & Grill","comedy","HaHas for TaTas: A Comedy Night Fundraiser","6p-10p","",""
"2373","2024-10-05","Eagle River","Schwabenhof","festival","Oktoberfest with Jerry Wessling & Eric Lovely","6p-10p","",""
"2374","2024-10-05","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2375","2024-10-05","Eagle River","Hering Auditorium","music","Skerryvore","7:30p-9:20p","",""
"2376","2024-10-05","Eagle River","Odd Man Rush","music","Decepticide & Wayward Shot","7p-10p","",""
"2377","2024-10-05","Eagle River","Palmer Alehouse","festival","Octoberfest w/ H3 Hawaii Reggae Live","7p-10p","",""
"2378","2024-10-05","Eagle River","Valley Performing Arts","music","The Miscast Spooktacular","7p-10p","",""
"2379","2024-10-05","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2380","2024-10-05","Eagle River","American Legion Post 15","dance","Free Dance Lessons w/ Shufflin' Country Style","7p-8p","",""
"2381","2024-10-05","Eagle River","Sheldon Community Arts Hanger","theatre","An Evening of One Act Plays","7p-9p","",""
"2382","2024-10-05","Eagle River","Alice’s Champagne Palace","dance","Dystopia Dance Party w/ The Wet Spots, Rut, & Concrete to Clouds","9p-1a","",""
"2383","2024-10-05","Eagle River","Fairview Inn","music","Cami from Miami","9p-1a","",""
"2384","2024-10-05","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2385","2024-10-06","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2386","2024-10-06","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2387","2024-10-06","Anchorage","Humpy’s","festival","30 Years of Humpy's Oktoberfest Parties","12p-12a","",""
"2388","2024-10-06","Anchorage","Writer’s Block Bookstore & Café","community","Sunday Brunch w/ Alex Parsons","12p-2p","",""
"2389","2024-10-06","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2390","2024-10-06","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2391","2024-10-06","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2392","2024-10-06","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2393","2024-10-06","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2394","2024-10-06","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2395","2024-10-06","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2396","2024-10-06","Anchorage","Pink Cadillac","music","Latin Night","8p-12a","",""
"2397","2024-10-06","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2398","2024-10-06","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2399","2024-10-06","Eagle River","Palmer Alehouse","music","Deer-A-Palooza in Palmer!","3p-5p","",""
"2400","2024-10-06","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2401","2024-10-07","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2402","2024-10-07","Anchorage","Koot’s","music","Koots Open Mic","9p-12a","",""
"2403","2024-10-07","Anchorage","Van’s Dive Bar","music","Jay Straw's Bass to Mouth Mondays!","9p-12a","",""
"2404","2024-10-07","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2405","2024-10-07","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2406","2024-10-08","Anchorage","Matanuska Brewing","music","Phatt Tuesday New Orleans Jazz & Funk","6p-10p","",""
"2407","2024-10-08","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2408","2024-10-08","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2409","2024-10-08","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2410","2024-10-08","Anchorage","Koot’s","music","Eternal Cowboys","9p-12a","",""
"2411","2024-10-08","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2412","2024-10-08","Eagle River","Tug Bar & Goose Bay Inn","music","Taco Tuesdays with Jerry Wessling","6p-9p","",""
"2413","2024-10-08","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesdays","8p-11p","",""
"2414","2024-10-08","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2415","2024-10-08","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2416","2024-10-08","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2417","2024-10-09","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2418","2024-10-09","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2419","2024-10-09","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2420","2024-10-09","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2421","2024-10-09","Anchorage","Pink Cadillac","dance","Line Dance Night","7p-10p","",""
"2422","2024-10-09","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2423","2024-10-09","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2424","2024-10-09","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2425","2024-10-09","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"2426","2024-10-09","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2427","2024-10-09","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2428","2024-10-09","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"2429","2024-10-09","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2430","2024-10-09","Eagle River","Fairview Inn","music","Open Mic","9p-1a","",""
"2431","2024-10-09","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2432","2024-10-11","Eagle River","Fairview Inn","music","Acoustic Oosik","9p-1a","",""
"2433","2024-11-20","Eagle River","Schwabenhof","music","Live Music w/ Rick Brooks","8p-11p","",""
"2434","2024-11-27","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2435","2024-11-27","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2436","2024-11-27","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2437","2024-11-27","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2438","2024-11-27","Eagle River","Fairview Inn","music","Open Mic","9p-1a","",""
"2439","2024-11-27","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2440","2024-11-28","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2441","2024-11-28","Eagle River","Hatcher Pass Lodge","music","Thanksgiving with Juno Smile","4p-7p","",""
"2442","2024-11-28","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2443","2024-11-28","Eagle River","The Spur","comedy","Comedy w/ Kellen Erskine","7p-9p","",""
"2444","2024-11-28","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2445","2024-11-28","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2446","2024-11-28","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"2447","2024-11-28","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2448","2024-11-28","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2449","2024-11-29","Anchorage","Angry Salmon","music","Jacques Longpre","7p-10p","",""
"2450","2024-11-29","Eagle River","Four Corner’s Lounge","music","Jerry Wessling","10p-2a","",""
"2451","2024-11-29","Eagle River","The Mug-Shot Saloon","music","Glacier Hoppers Band","10p-2a","",""
"2452","2024-11-29","Eagle River","Black Birch Books","music","All Ages Open Mic Night","5p-7p","",""
"2453","2024-11-29","Eagle River","Douglas Community United Methodist Church","music","Christmas Tree Lighting & Ice Skating w/Santa","6:30p-9p","",""
"2454","2024-11-29","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2455","2024-11-29","Eagle River","Odd Man Rush","music","H3 Hawaiian Reggae","7p-10p","",""
"2456","2024-11-29","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2457","2024-11-29","Eagle River","Pioneer Bar","music","Trivia & Open Mike Night Fridays","7p-12a","",""
"2458","2024-11-29","Eagle River","Pioneer Park Theater","comedy","Comedy w/ Kellen Erskine","7p-9p","",""
"2459","2024-11-29","Eagle River","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2460","2024-11-29","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2461","2024-11-29","Eagle River","Fairview Inn","music","Cami de Miami","9p-1a","",""
"2462","2024-11-30","Anchorage","Williwaw Social","music","Pop Royalty: A Tribute to 2010's Pop w/ DJ Remax","10p-1:30a","",""
"2463","2024-11-30","Anchorage","Alaska Center for the Performing Arts","music","The Nutcraker with Eugene Ballet","2p-4p & 7:30p- 9:30p","",""
"2464","2024-11-30","Anchorage","Alaska Zoo","music","Zoo Lights","5p-8p","",""
"2465","2024-11-30","Anchorage","Williwaw Social","music","The Super Saturated Sugar Strings Live","6:30p-10p","",""
"2466","2024-11-30","Anchorage","Town Square Park","music","ADP Holiday Tree Lighting Ceremony","6p-8p","",""
"2467","2024-11-30","Anchorage","Susitna Brewing","music","Jerry Wessling Band","6p-9p","",""
"2468","2024-11-30","Anchorage","Anchorage Community Theatre","theatre","Little Women: The Broadway Musical","7p-10p","",""
"2469","2024-11-30","Anchorage","Angry Salmon","music","Jim Maloney & English John","7p-10p","",""
"2470","2024-11-30","Anchorage","Cyrano’s Theatre","music","The Wickhams: Christmas at Pemberley","7p-8:45p","",""
"2471","2024-11-30","Anchorage","Humpy’s","music","Yachtly Crew","8:30p-12:30a","",""
"2472","2024-11-30","Anchorage","Broken Blender","music","Sassy Saturdays Cabaret","8p-10p","",""
"2473","2024-11-30","Anchorage","Anchorage Moose Lodge","music","The Vintage Retro","8p-12a","",""
"2474","2024-11-30","Anchorage","Broken Blender","music","Karaoke w/ DJ Sparkles","8p-12a","",""
"2475","2024-11-30","Anchorage","Pink Cadillac","dance","Country Night w/ Dance Lessons & Music","8p-12a","",""
"2476","2024-11-30","Anchorage","Koot’s","music","Riddim & Beats Down South Edition","8p-2a","",""
"2477","2024-11-30","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"2478","2024-11-30","Anchorage","Koot’s","music","Mourning High x Wayward Shot","9p-12a","",""
"2479","2024-11-30","Anchorage","Flattop Pizza & Pool","music","DJ Ke","9p-1a","",""
